classification_id,medical_id,classification_level,classification_name,parent_id,publication_classification_id,regdate,lastupdate
1069,4,2,PENTERO800,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1070,4,2,フットポンプ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1071,4,2,アナライザ,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1072,4,2,Voluson E6,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1073,4,2,透析装置,993,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1074,4,2,S7,1000,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1075,4,2,LOGIQ S6,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1076,4,2,VersaPulse,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1077,4,2,輸液ポンプ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1078,4,2,SYSTEM5000,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1079,4,2,LOGIQ P6,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1080,4,2,その他,982,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1081,4,2,NC4,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1082,4,2,ARIETTA70,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1083,4,2,サンダービート／ソニックビート,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1084,4,2,シリンジポンプ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1085,4,2,LOGIQ P5j,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1086,4,2,シングル,991,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1087,4,2,光源設備,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1088,4,2,MOT-5601-SRB,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1089,4,2,MS-W2,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1090,4,2,MOT-5602-SRMB,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1091,4,2,血流計,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1092,4,2,S88,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1093,4,2,ベッドサイドモニタ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1094,4,2,BLANKETROL,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1095,4,2,Flow-i,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1096,4,2,NIM：位置決定用神経探知刺激装置,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1097,4,2,間接熱量計,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1098,4,2,スイッチ・ボタン式,982,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1099,4,2,セントラル装置,993,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1100,4,2,AED,998,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1101,4,2,コアコンソール,988,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1102,4,2,２口アウトレット,984,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1103,4,2,Venue 40 Anesthesia,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1104,4,2,IPCコンソール,988,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1105,4,2,ARIETTA 750 VE,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1106,4,2,映像制御装置,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1107,4,2,ケーブル,991,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1108,4,2,マグナス手術台_埋込型_1180,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1109,4,2,筋弛緩モニター,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1110,4,2,WarmTouch,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1111,4,2,SonoSite S-Nerve,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1112,4,2,Aespire View S,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1113,4,2,vio dV,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1114,4,2,映像管理設備,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1115,4,2,MST-7201-BX,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1116,4,2,MGI-202,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1117,4,2,Voluson E8Expert,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1118,4,2,KINEVO　900,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1119,4,2,STAX-6,993,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1120,4,2,手術用顕微鏡設備,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1121,4,2,OME-8000,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1122,4,2,AMS GreenLight HPS,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1123,4,2,タニケット,996,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1124,4,2,SSA-580A,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1125,4,2,FT10,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1126,4,2,Perseus A500,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1127,4,2,超音波画像診断装置,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1128,4,2,ﾊﾟｰﾑﾋﾞｭｰ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1129,4,2,Vscan,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1130,4,2,MALIS CMCⅤ（イリゲーションポンプ有）,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1131,4,2,NJ-145,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1132,4,2,Anspach EMAX2 Plus,988,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1133,4,2,ネブライザ,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1134,4,2,映像表示設備設備,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1135,4,2,マルチタイプ,982,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1136,4,2,吸引器,984,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1137,4,2,CX-50,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1138,4,2,SonoSurg,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1139,4,2,カプノモニタ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1140,4,2,VIO300D,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1141,4,2,FUSION,1000,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1142,4,2,Venue50,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1143,4,2,PENTERO900,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1144,4,2,スタンド,984,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1145,4,2,CareStation650,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1146,4,2,Sabre180,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1147,4,2,機能検査オキシメータ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1148,4,2,バッグバルブ,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1149,4,2,セルセーバー エリート,1001,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1150,4,2,ライカM525OH4,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1151,4,2,MEDI-THERM Ⅲ,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1152,4,2,Q-SW ルビーレーザー,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1153,4,2,P04303-02,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1154,4,2,Vscan Extend Dual Prode,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1155,4,2,映像撮影装置,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1156,4,2,MOT-VS600Dj,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1157,4,2,Voluson E10,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1158,4,2,Aestiva7900,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1159,4,2,SX-2001,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1160,4,2,INDITHERM,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1161,4,2,FP-40,996,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1162,4,2,VIO3（APC含）,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1163,4,2,モジュール,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1164,4,2,Surgi-Max(ellman),986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1165,4,2,神経筋刺激装置,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1166,4,2,カフ圧計,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1167,4,2,ACT測定装置,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1168,4,2,Aestiva,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1169,4,2,Aisys Pro,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1170,4,2,MOT-5602BW,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1171,4,2,経腸栄養ポンプ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1172,4,2,Aisys　Pro EtC,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1173,4,2,ﾊｲﾌﾘｹｰﾀ2000,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1174,4,2,マグナス手術台_移動型1180,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1175,4,2,SURGITRON DUAL EMC90(ellman),986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1176,4,2,Venue40,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1177,4,2,ﾍﾞｱﾊｶﾞｰ,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1178,4,2,VACB-3006B,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1179,4,2,SURGITRON PELLEVE S5,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1180,4,2,Sono Site　PX,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1181,4,2,ｴﾚｸﾄﾛﾄﾑﾐﾆ4DN,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1182,4,2,ﾈﾌﾟﾁｭｰﾝ3 ﾛｰﾊﾞｰ,1002,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1183,4,2,LOGIQ P9,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1184,4,2,排痰補助装置,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1185,4,2,手術室,996,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1186,4,2,血糖測定器,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1187,4,2,MOT-5601-SRMB,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1188,4,2,VigilanceⅡ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1189,4,2,SonoSite　SⅡ,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1190,4,2,ﾈﾌﾟﾁｭｰﾝ3 ﾄﾞｯｷﾝｸﾞｽﾃｰｼｮﾝ,1002,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1191,4,2,MEPRO 4J,987,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1192,4,2,EPIQ/Affiniti,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1193,4,2,NPPV,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1194,4,2,MALISバイポーラ,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1195,4,2,Quanta Cyber Ho レーザ,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1196,4,2,セルセーバー エリートプラス,1001,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1197,4,2,体動センサ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1198,4,2,Impella,985,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1199,4,2,BBC-8000,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1200,4,2,Bair Hugger Warming Unit,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1201,4,2,MS-BM2,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1202,4,2,ハイドロデブリッダー,977,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1203,4,2,S8,1000,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1204,4,2,Vivid E9,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1205,4,2,SONIMAGE HS1,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1206,4,2,耳鼻科コアグレーター,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1207,4,2,食道内ｐHモニタ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1208,4,2,ｻｰｼﾞﾄﾛﾝEMC,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1209,4,2,在宅用呼吸器,980,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1210,4,2,Voluson S8 Touch,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1211,4,2,輸液コントローラ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1212,4,2,ｼﾘﾝｼﾞﾎﾟﾝﾌﾟ,978,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1213,4,2,ELAN4 electro,988,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1214,4,2,手術用電動椅子,983,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1215,4,2,ツリウムレーザー,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1216,4,2,Malis Bipolar CMCⅢ,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1217,4,2,TLAポンプ,981,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1218,4,2,SHAPPER Ai,986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1219,4,2,Venue,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1220,4,2,ﾋﾟｴｿﾞｻｰｼﾞｪﾘｰﾀｯﾁ,988,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1221,4,2,BLANKETROL Ⅱ,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1222,4,2,ニロモニタ,979,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1223,4,2,MEDI-THERM Ⅱ,995,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1224,4,2,Fabius Tiro,992,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1225,4,2,ACUSON Freestyle,989,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1226,4,2,SURGI-MAX Plus(ellman),986,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1227,4,3,V-808,1003,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1228,4,3,関節鏡シェーバー,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1229,4,3,TE-361,1005,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1230,4,3,PVM-4761,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1231,4,3,VN500,1007,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1232,4,3,トロリー,1008,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1233,4,3,BP-88S,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1234,4,3,本体,1009,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1235,4,3,V60用,1010,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1236,4,3,モネオステーション2,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1237,4,3,サブ･ディスプレイ,1012,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1238,4,3,HBP-2070,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1239,4,3,HBP-9020,1013,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1240,4,3,VHB100,1014,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1241,4,3,Thopaz＋,1015,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1242,4,3,CS300,1016,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1243,4,3,ES-H56,1017,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1244,4,3,BP-10,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1245,4,3,インフィニティDELTAXL,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1246,4,3,B450,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1247,4,3,C6,1018,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1248,4,3,Airvo2,1019,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1249,4,3,ZS-940P,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1250,4,3,付属装置,1021,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1251,4,3,BP-5085,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1252,4,3,MPV-5500,1013,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1253,4,3,カメラ･光源一体型ユニット,1024,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1254,4,3,センサースイッチ：排煙装置用,1026,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1255,4,3,840,1018,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1256,4,3,Reocore D,1030,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1257,4,3,電動枕,1031,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1258,4,3,Level1 System1000,1034,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1259,4,3,ACH-Σ,1035,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1260,4,3,EV1000M,1036,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1261,4,3,DS-7680,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1262,4,3,DASH3000,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1263,4,3,PACE203H,1030,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1264,4,3,Sindi,1037,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1265,4,3,パルソックス-1,1038,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1266,4,3,HAS-CFP,1040,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1267,4,3,タッチパネル：映像録画装置用,1041,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1268,4,3,ｱｰｸﾃｨｯｸｻﾝ5000,1042,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1269,4,3,V300,1018,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1270,4,3,HBP-2030P,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1271,4,3,電気メス：UES-40S,1043,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1272,4,3,フローティング,1044,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1273,4,3,V-80TR,1003,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1274,4,3,付属品,1046,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1275,4,3,ＳＴＧ－５５,1047,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1276,4,3,フットスイッチ：内視鏡用送水装置用,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1277,4,3,FCP-7541,1039,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1278,4,3,インファントウォーマーi,1051,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1279,4,3,TW-P,1053,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1280,4,3,V500,1018,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1281,4,3,CDIシステム,1054,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1282,4,3,CNO,1037,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1283,4,3,Monnal　T60,1055,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1284,4,3,SERVO-air,1055,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1285,4,3,V-850SC,1058,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1286,4,3,DS-7120,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1287,4,3,ZS-930P,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1288,4,3,微量,1060,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1289,4,3,ﾎﾞﾝﾍﾞ用酸素流量計,1061,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1290,4,3,TEC-5531,1062,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1291,4,3,V-505,1051,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1292,4,3,WEP-5218,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1293,4,3,MPV-3301,1013,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1294,4,3,ER・ICU診療を深めるリアル血液浄化,1066,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1295,4,3,リモコン：送水調整用,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1296,4,3,C1用,1010,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1297,4,3,SCD700,1070,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1298,4,3,PF-300,1071,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1299,4,3,TR-7700M,1073,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1300,4,3,CSM-1502,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1301,4,3,インキュi,1058,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1302,4,3,CNS-2101,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1303,4,3,TE-281A,1077,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1304,4,3,DS-7110,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1305,4,3,C1,1018,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1306,4,3,気腹装置,1026,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1307,4,3,WEP-1450,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1308,4,3,延長ケーブル,1080,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1309,4,3,HPO-1600-FP（小児）,1038,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1310,4,3,TE-351,1084,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1311,4,3,ベビログ呼気バルブボディ,1007,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1312,4,3,フットスイッチ：関節鏡シェーバー&電気手術器複合機,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1313,4,3,フットスイッチ：関節鏡シェーバー用,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1314,4,3,映像録画装置,1041,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1315,4,3,EV1000PULS,1036,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1316,4,3,5348,1086,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1317,4,3,光源装置,1087,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1318,4,3,セントラル88,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1319,4,3,ﾏﾙﾁﾓﾆﾀ,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1320,4,3,ﾌﾛｰﾃｨﾝｸﾞ,1089,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1321,4,3,BSM-2401,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1322,4,3,超音波,1048,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1323,4,3,AureFlo,1091,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1324,4,3,V-505HL,1051,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1325,4,3,BSM-1763,1093,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1326,4,3,ﾒﾗｻｷｭｰﾑMS-008,1015,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1327,4,3,Q-NRG+,1097,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1328,4,3,TP-BHI-G,1099,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1329,4,3,New Radical-7,1038,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1330,4,3,イリゲーションポンプ,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1331,4,3,PVM-4763,1006,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1332,4,3,FR2,1100,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1333,4,3,空気２口,1102,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1334,4,3,フットスイッチ：イリゲーションポンプ用,1004,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1335,4,3,ネルコア,1038,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1336,4,3,ZS-530P,1020,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
1337,4,3,DS-7780W,1011,,2025-08-08 15:52:00.392086,2025-08-08 15:52:00.392086
